0.000976562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.00292969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.00488281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.00683594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.00878906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.0107422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.0126953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.0146484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.0166016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.0185547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.0205078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0
0.0224609 1.02409e+08 0.00139445 0.000474127 0.281932 1.12682e+13 5244.83 1236.77 1.04116e+11 1.61398e-09 2.53326e-10 4.84499e-05 9.32246e+22 273.23 373.225 1016.6 1.38425e-08 4.70659e-09 2.79869e-06 1.11857e+08 0.0520646 0.0122772 8.53277 1.25818e-07 4.99256e-08 2.17514e-05 9.55465e+08 0.00126182 0.0596173 100737 0.476129
0.0244141 1.23471e+06 0.00294153 0.000708651 0.479766 2.46838e+13 63.4413 1.95608 1.26667e+09 1.063e-08 8.37009e-10 0.000238037 7.01281e+23 3.3473 0.109357 1025.51 2.44313e-06 5.88581e-07 0.000398477 2.05015e+10 0.0526921 0.00162465 19.6057 1.69115e-06 5.90562e-07 0.000197286 1.27337e+10 0.0019212 0.0093909 1204 0.00569065
0.0263672 713536 0.00379568 0.000728576 0.546574 3.67354e+13 36.1069 3.98655 7.41428e+08 3.37653e-08 1.35471e-09 0.000550033 3.28828e+24 1.89881 0.505558 1037.12 5.51697e-06 1.05898e-06 0.000794438 5.33945e+10 0.0524809 0.0057944 45.22 4.31747e-06 9.20664e-07 0.000410286 4.39148e+10 0.00237885 0.0264811 688 0.0032518
0.0283203 560878 0.00506876 0.000900002 0.671864 5.51714e+13 28.2663 6.08298 5.86235e+08 7.73871e-08 2.69304e-09 0.00101912 1.123e+25 1.48883 1.23735 1042.52 9.42148e-06 1.67287e-06 0.00124882 1.02549e+11 0.0525396 0.0113067 52.8895 7.42144e-06 1.48566e-06 0.000578558 1.0177e+11 0.00263504 0.0466054 538 0.00254283
0.0302734 553084 0.00699877 0.00126218 0.961979 9.50212e+13 27.5199 6.85065 5.85238e+08 1.55813e-07 6.35058e-09 0.00209036 4.80626e+25 1.44741 1.18109 1053.49 1.3331e-05 2.40416e-06 0.00183234 1.80993e+11 0.0524188 0.0130488 69.9389 1.0912e-05 2.51324e-06 0.00079004 2.42465e+11 0.00303852 0.0456007 525 0.00248139
0.0322266 328313 0.00725341 0.00125785 0.541426 9.19346e+13 15.748 13.7728 3.52244e+08 4.36558e-07 1.00785e-08 0.00123871 1.44749e+26 0.807454 6.62605 1062.5 2.34738e-05 4.07072e-06 0.00175219 2.97523e+11 0.0509643 0.0445721 105.056 2.93562e-05 4.0057e-06 0.000968809 6.16378e+11 0.0039704 0.139488 309 0.00146048
0.0341797 246244 0.00654175 0.00126443 0.535885 9.71271e+13 11.6959 11.842 2.66913e+08 5.50365e-07 1.23231e-08 0.00160269 1.99622e+26 0.599476 3.63552 1070.63 2.84424e-05 5.49751e-06 0.00232993 4.22292e+11 0.0508515 0.051487 119.379 3.97985e-05 4.83282e-06 0.00124081 8.30417e+11 0.00453192 0.114698 230 0.00108708
0.0361328 218949 0.00802031 0.00144329 0.491936 1.21493e+14 9.79647 17.1313 2.45853e+08 9.33204e-07 1.90163e-08 0.00168746 3.65497e+26 0.488476 7.65567 1100.25 4.03031e-05 7.25273e-06 0.00247204 6.1052e+11 0.0492285 0.0860868 157.799 5.53636e-05 6.55419e-06 0.00153906 1.20993e+12 0.00558657 0.176238 199 0.000940565
0.0380859 257732 0.00799872 0.00148255 0.570934 1.84304e+14 10.7055 21.4067 3.05814e+08 6.63563e-07 1.78432e-08 0.00219186 1.00916e+27 0.522954 22.4061 1150.59 3.57086e-05 6.61852e-06 0.00254881 8.22788e+11 0.0477922 0.0955656 203.422 4.10759e-05 5.98767e-06 0.00181346 1.95658e+12 0.00710772 0.301487 224 0.00105873
0.0400391 272309 0.0116314 0.00188269 0.619493 2.82698e+14 10.7338 24.5972 3.33987e+08 1.88452e-06 3.64087e-08 0.00271865 2.34301e+27 0.514939 11.1242 1183.95 5.05714e-05 8.18561e-06 0.00269345 1.22912e+12 0.0466686 0.106944 224.443 7.50739e-05 9.55481e-06 0.00213672 2.94555e+12 0.00780434 0.192169 230 0.00108708
0.0419922 252575 0.0103611 0.00174296 0.593405 4.76258e+14 9.35867 28.0207 3.22559e+08 1.52866e-06 3.12557e-08 0.00290194 1.59709e+28 0.439642 20.9093 1226.09 5.02968e-05 8.46096e-06 0.0028806 2.31193e+12 0.0454304 0.136023 250.033 6.9935e-05 8.95203e-06 0.00240608 8.49611e+12 0.00838205 0.288096 206 0.00097365
0.0439453 223332 0.0126602 0.00180382 0.573454 4.50226e+14 8.39181 32.204 2.85756e+08 2.22322e-06 3.32708e-08 0.0029203 8.07067e+27 0.399715 30.3219 1220.4 6.91815e-05 9.85693e-06 0.00313363 2.46025e+12 0.0458569 0.175978 268.599 8.58059e-05 9.20048e-06 0.00247756 6.1684e+12 0.0090212 0.367049 183 0.000864942
0.0458984 207135 0.012576 0.00197864 0.595322 5.78384e+14 7.58715 42.3406 2.71523e+08 2.51042e-06 4.25309e-08 0.00362363 3.26154e+28 0.360172 45.49 1240.33 7.53053e-05 1.18481e-05 0.0035648 3.46338e+12 0.045432 0.253537 295.743 9.67552e-05 1.0691e-05 0.00299843 1.35391e+13 0.00962533 0.456196 167 0.000789318
0.0478516 206822 0.0138197 0.0017476 0.520551 4.16654e+14 7.13092 29.2515 2.83613e+08 3.10286e-06 3.99722e-08 0.00308105 1.00175e+28 0.332867 21.3237 1284.61 8.58364e-05 1.08546e-05 0.00323323 2.58791e+12 0.0442914 0.181686 333.686 0.000109108 1.14215e-05 0.00294672 7.45137e+12 0.0102844 0.315334 161 0.000760959
0.0498047 183172 0.0134928 0.00174836 0.507229 4.6667e+14 6.21165 32.6056 2.54297e+08 3.8008e-06 4.56872e-08 0.00330533 5.7536e+27 0.288776 34.0757 1299.09 9.56938e-05 1.23997e-05 0.00359737 3.30972e+12 0.0440543 0.231245 340.421 0.000133412 1.30488e-05 0.00324052 5.46365e+12 0.0103577 0.433817 141 0.00066643
0.0517578 181015 0.0117508 0.00163601 0.469017 5.31465e+14 5.60907 29.8798 2.64049e+08 3.7712e-06 4.43538e-08 0.00335205 7.46269e+27 0.251725 28.3913 1361.02 8.83518e-05 1.23008e-05 0.00352644 3.99598e+12 0.0421734 0.22466 364.643 0.000143349 1.34973e-05 0.00357318 6.33582e+12 0.0106803 0.403727 133 0.000628619
0.0537109 171649 0.01428 0.00167718 0.439973 4.85109e+14 5.20402 30.9599 2.57055e+08 5.03122e-06 5.23443e-08 0.00314507 1.20077e+28 0.234424 28.2023 1384.26 0.000115161 1.35257e-05 0.00354817 3.91217e+12 0.0419679 0.249677 396.02 0.000165264 1.54657e-05 0.00357407 9.02945e+12 0.0113669 0.406324 124 0.000586081
0.0556641 177892 0.0137387 0.00169837 0.515038 7.0894e+14 5.33038 41.0681 2.68607e+08 4.56607e-06 5.02584e-08 0.00432277 2.20133e+28 0.23884 52.271 1389.78 0.000107333 1.32686e-05 0.00402373 5.5386e+12 0.0416436 0.320844 408.654 0.000155409 1.4717e-05 0.00419299 1.18871e+13 0.0114782 0.552654 128 0.000604986
0.0576172 206576 0.0110864 0.00173261 0.459815 4.98943e+14 5.23785 32.9669 3.41937e+08 3.37832e-06 5.7201e-08 0.00392397 9.31e+27 0.223406 37.1975 1530.19 8.21212e-05 1.28342e-05 0.00340604 3.69588e+12 0.0387989 0.244199 437.478 0.000135206 1.60934e-05 0.00417916 7.43663e+12 0.0122273 0.464654 135 0.000638072
0.0595703 206583 0.0152055 0.00171072 0.451942 7.73449e+14 5.2976 59.0542 3.41207e+08 6.34036e-06 5.05843e-08 0.0038094 2.05521e+28 0.226942 113.722 1518.99 0.000111805 1.25788e-05 0.00332311 5.68712e+12 0.0389529 0.434222 448.935 0.000184716 1.46191e-05 0.00411913 1.08984e+13 0.0123029 0.804761 136 0.000642798
0.0615234 203139 0.0141509 0.00156016 0.372419 7.90831e+14 4.83197 34.2032 3.51941e+08 5.61671e-06 4.93014e-08 0.00295832 2.9219e+28 0.202646 46.162 1587.02 0.000110554 1.21888e-05 0.00290952 6.17837e+12 0.0377498 0.267212 480.519 0.000177928 1.53818e-05 0.00382708 1.37877e+13 0.0125748 0.537809 128 0.000604986
0.0634766 169346 0.0118593 0.00115774 0.303225 6.93734e+14 3.8164 34.1073 3.011e+08 5.31258e-06 3.35611e-08 0.00277539 3.17318e+28 0.157001 43.46 1628.32 0.000114032 1.11321e-05 0.00291562 6.67052e+12 0.0366961 0.327954 493.707 0.000195139 1.40989e-05 0.00426445 1.61437e+13 0.0127679 0.557073 104 0.000491551
0.0654297 216932 0.0154275 0.00169952 0.409766 9.77347e+14 4.75245 34.9927 3.92362e+08 8.45819e-06 7.71407e-08 0.0038858 5.69746e+28 0.193558 27.9729 1655.97 0.000117767 1.29735e-05 0.00312798 7.46067e+12 0.0362783 0.26712 502.89 0.000225161 2.05073e-05 0.00445851 1.94746e+13 0.0127055 0.377068 131 0.000619166
0.0673828 217737 0.00895844 0.00138867 0.368716 1.25395e+15 4.12749 34.3307 4.15834e+08 3.69995e-06 6.0762e-08 0.00400006 9.65197e+28 0.156271 107.911 1770.22 7.28328e-05 1.129e-05 0.00299769 1.01947e+13 0.0335568 0.279112 497.073 0.000157405 1.91451e-05 0.00485125 2.60918e+13 0.0120182 0.894103 123 0.000581354
0.0693359 187481 0.0129416 0.00165494 0.463215 1.21214e+15 4.09556 30.9848 3.43209e+08 6.60531e-06 6.46742e-08 0.00529881 6.78246e+28 0.167819 42.4488 1659.12 0.000114527 1.46455e-05 0.00409925 1.07269e+13 0.0362439 0.274202 533.449 0.000212926 1.89169e-05 0.00548527 2.20261e+13 0.0130961 0.548148 113 0.00053409
0.0712891 184407 0.0102247 0.000944638 0.269817 7.54394e+14 3.43039 34.0287 3.6598e+08 4.62295e-06 2.5631e-08 0.00265507 2.73501e+28 0.134095 57.2174 1807.92 0.000100242 9.26116e-06 0.00264527 7.39602e+12 0.0336312 0.333615 565.228 0.000187815 1.28653e-05 0.00436264 1.46095e+13 0.0135499 0.670564 102 0.000482099
0.0732422 243451 0.0146773 0.00166629 0.342571 1.72264e+15 4.12906 37.2873 4.98519e+08 1.02338e-05 8.12068e-08 0.00370641 1.58443e+29 0.153997 44.8322 1887.21 0.000113778 1.2917e-05 0.00265559 1.33538e+13 0.0320082 0.289049 550.37 0.000257656 2.15096e-05 0.00465615 3.24025e+13 0.0130097 0.513797 129 0.000609713
0.0751953 211860 0.01443 0.00244555 0.47294 2.60077e+15 4.13336 64.4081 4.14335e+08 8.29156e-06 1.98755e-07 0.00554856 4.13716e+29 0.164418 139.543 1765.5 0.00012025 2.03796e-05 0.00394116 2.16731e+13 0.0344447 0.536734 579.473 0.000233744 3.52273e-05 0.00554123 5.45702e+13 0.0135542 0.935294 120 0.000567175
0.0771484 202987 0.0130077 0.00155762 0.355382 1.34492e+15 3.58973 45.1445 4.16684e+08 7.91681e-06 9.31678e-08 0.00425206 9.75161e+28 0.138544 92.4973 1862.27 0.000119337 1.42901e-05 0.00326038 1.23387e+13 0.0329333 0.41417 595.607 0.00024164 2.55058e-05 0.00532726 2.7247e+13 0.0136545 0.822838 109 0.000515184
0.0791016 196297 0.0135634 0.00136835 0.323684 1.2605e+15 3.3186 46.429 4.12012e+08 8.65478e-06 6.77611e-08 0.00390392 1.24668e+29 0.126144 73.5026 1905.8 0.000131684 1.32849e-05 0.00314256 1.22379e+13 0.0322194 0.450767 606.666 0.000258237 2.19405e-05 0.005294 3.2567e+13 0.0136603 0.714441 103 0.000486825
0.0810547 233041 0.00872222 0.00208335 0.311949 2.22314e+15 3.36547 42.0461 5.06752e+08 5.07162e-06 1.63807e-07 0.00375412 2.36269e+29 0.114825 85.2511 2026.44 7.58454e-05 1.81161e-05 0.0027126 1.93317e+13 0.0292649 0.365619 547.797 0.000195828 3.31091e-05 0.00502855 4.09975e+13 0.0119181 0.779511 115 0.000543542
